Emotion,Text
sadness,tanyakeun ai teu ngartos mah ulah dipikiran ku sorangan bisi gelo rada watir urang mah ka batur
sadness,uing ge baheula anggota pramuka teu kieu2 teuing jadi asa sararedih uing mah
fear,yatuhan bobo tapi sieun mimpi mam naskun
fear,ngaderegdeg geus sieun kanyahoan licik na cukimay lah 
sadness,abi karunya warga nu di tukang ka banjiran atos 3 poe berturut turut
joy,hebat si jenong di aussie aya bari ajrut tan huhujanan meuni bungah heheuy dedeuh
joy,sampurasun kumaha damaaaaaang seru pisan yeuh jigana nya da urang oge bungah kacida ningalina ngan sakali kadieu tapina teh meni rame pisan
fear,gandeng eta sora lagu keeng kieu atu lah
anger,deuleukn sia mun keok ku aing buburak gra
sadness,nyalindung kanu jadi indung nyarita kanu jadi bapa aya tempat nu paling nyaman iwal ti lahunan kolot sorangan nyurucud cai panon nalika dina lahunan abdi sumujud bapa sareng mamah
anger,onlen onlen tai ledig lah maksakeun pisan rariweh jadina teh bagong teu epektip blog ah lieur nyao teu lieur
fear,aya naon coba jeung lembur abi seeur keluarga janten asa hariwang kieu 
fear,punten pisan ieu admin ti zona merah abdi nyampekeun keresahan warga lembur bahwa di lembur abdi aya pendatang 2an mereka acan lapor ka pihak kasehatan atau rt setempat saya salaku warga ngarasa sieun soalna eta omat keluyuran tanpa pake masker atau alat pelindung salayakna
joy,duh meni asa genah ieu manah teh bungah kacida alhamdulillah
anger,ampun sia meni teu bisa di keheula keheula aing teh lain rek ngababu ataupun rek holiday ka imah tai teh aing aya tugas isuk isuk dititahan di keheula keheula gandeng pisan sungut teh rawing anying
anger,tolol ko bangga ai sia tolol euy bagong sia
anger,dititah ngajedog di imah hese pisan anying
anger,sok hayang neungeul ka jalma nu so osan teh da gaya di gedekan euweuh ka era
anger,punten nya rada di jagi eta babangus teh bisi ka centang ku aing
joy,duh inget di gawe d bayar ku roko 3 jeung kopikap kudu ngnjeman mtr btur deuih pikaserieun haha tapi keun jadi pelajaran we nyuak haha nu penting mah loba nu nyaah ceuk
sadness,meni pikawatireun sing sabar jang zohri nu penting merah putih selalu dihati 
fear,ngagoreng mepi ka lumpat lumpat na ngadenge sora guludug
joy,ngeunaheun kieu nuansa ngomong ngalarti tapi ngilu ngabarakatak arayu pula
sadness,sakapeng mah sok jol ngeclak cai panon teh mun ninggal batur di paroto sareng ibu na teh
fear,di bumi haha da ninggal infobandung meni asa sarieun tea 
anger,yg salah bkn pemaen fix manajemen goblog bisaca soal pemaen nya kitu skill roggomah butuh ewwuh andelkeneun komo er8 ngandelkeun paadu awak da eweuh skillan masa aktif habis
fear,wah bawa bawa arda wani urang mah jer sok weh maneh aja
anger,manajemen masih cicing wae teu berusaha neangan pelatih anu berkualitas fix sia manajemen goblog 
anger,sia tempokeun sia aing ketemu sia hayang bacok sia hayang ketemu sia blog ketemu jeung aing aing bacok sia modar siah hayang teu siah sieun pan siah kadieu mneh
anger,biasana ge jumatan sateh goblog giliran dititah jumatan di imah pahela hela ka mesjid bagong siah
joy,hatur nuhun gusti nu seueur maparin kurnia dina hirup abdi namung hapunten abdi sok sering ngarasula
anger,pap we pap lalaki teh goblog
joy,urang bagja boga babaturan siga ddnya jd tong menta leuwihnya
fear,punten pareum listrikna ulah lami nya plis di cisaranten kulon keueung nuju nurut anjuran pemerintah
sadness,kaduhung kieu nyokot 24sks ya allah
fear,ngaderegdeg keneh kanyahoan nyontek pas uas
sadness,jam sakieu udud jeung cikopi bari ngahuleng jero sok asa jauh panineungan inget ka lembur ras inget ka kolot ka dulur2 inget ka babaturan2 jol curambay mata aya nu ngalaman siga kieu
anger,di pasar awewena ni rudet anj1ng kehel da lebay pisan padahal milarian oge da loba atuh ai sia hayang digaplok
anger,eh monyet ngerakeun kaum lalaki wae sia buseeeeet dah sender plis dm aing dong aing hayang nyaho bengeut tangkurak si bangsat jieun emosi wae kaum hawa nya heran pisan kalakuan ngaleuwihan bangsat sia miskin nepi titah malikeun duit makan dieu ku aing ganti na babi teh
joy,ngakak anjing ieu garoblog wkwkwk udah paling seneng liat tebby sama tian papoyok poyok
joy,ngupingkeun bocah ngawadul meuni cicirikikan sareuri meuni bungah janten ingeut masa alit kapungkur 
anger,nya meunggeus atuh goblog kumaha sia lah paduli bagong
sadness,asa karunya aing mah tapi rela lamun lulusna give away mah
joy,kang sule mah orangna kitu nya pikaserieun wae pokonamah etamah kang sule aya we nu ngelehken ngalawak na
anger,ngeraken garut siamah plokk ah
joy,indung aing meni gogorowokan bungah ningali semarang bisa malikeun skor
fear,keeng ngadenge lengser na wengi
anger,ngantosan ti priok kang jadi teu eta teh si koplok teh boa ngahuntu
sadness,batin ngajerit hate ngoceak perih lewih tipering nyeri emang karasa aitos kedah kumaha nasib
joy,duit poho asa manggih duit sok atoh hahahaha komo manggih na gocip sok sering hahaha
anger,naha hese pisan dibejaan teh makin geuleuh aja aing mah singsusingdem nage dirumahaja sygku ngajedog anying ngajedog 
joy,alhamdulillah gusti bingah ninggal pun biang tiasa gumujeng lantaran padamelan sim kuring 
sadness,ofline ah smpe match berikutna asa sedih ningali persib ningali tweetan asa nyeredet knu manah
fear,muriding bulu punduk di kampung ningali bmx kejurnas ladang
fear,wow jd sarieun kieu euy kaluar peuting
sadness,inget baheula keur keutik nempo haji geyot di diperempatan ged merdeka asa waas
joy,ka bumi nembe sumping persib kengeng asa bungah kieu poe ayeuna nuhun
sadness,dari mata turun ke hati teh cai soca ngeclak ti panon kanu hate ting seredet
sadness,pulang pulang kosan banjir meuni makin dadas wae ieu hate 
sadness,sedih ningali indonesia eweuh liga mana sepak bola anu jd pemersatu bangsa ayeuna iwal jd kenangan
joy,sok reseup ari atos nimbrung di group sunda teh asa loba dulur ehehe hapunteun bilih aya cariosan abi anu kirang sapagodos sareng baraya sunda maklum abi mah urang sunda sok reusep banyol
sadness,ku alesan hayang mandiri kapopohokeun ku ieu diri ku alesan geus gede anjeun raheut na hate ema hampura
joy,ningali budak leutik 2an cewe cowo mawa ukulele di stopan dago dukomsel digeroan ku pengendara roda 2 dibere amplop bungah na nepi loncat loncat nuhun cirambay
sadness,asa teu wasa ninggal pa ketu mugia aya dinu lindungan allah walafiat paketu alfatihah
sadness,dosa kakabogoh menta hampura tapi dosa ka indung duh mah ngke menta hampura na lebaran ieu dosa iya dosaa
fear,dunya t h asa keueung aya nu jumatan mah
fear,sok muringkak jararadi bulu punuk ngadenge ngarana oge sieun knh ku maneh jng ku jurig oge
joy,bahagia mah kudu mewah loba harta sagala aya salah sahijina cukup sllu bisa seuri dina sagala kaayaan oge alhamdulillah bahagia
anger,trus aing kudu naon jurig mun aing jahat asup penjara emangna sia tanggung jawab tangkurak
sadness,di deket mangkat macet maju mundur alhasil motor fi simpen sawah asup menjelang akhir babak 1 eh aliraan babak ka 2 na sedih kahujanan ban bocor balikna endah pokonamah iyeu
joy,uing ie nyimak babarakatakan
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman ai diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing loba kenangan di kamar eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik deui di kamar ka kamar
anger,naha ari nyaneh ma ruf amin mmwa bobotoh nyaneh cicing mikir atuh lain ngahuntu
fear,keueung sih lamun bener komo lamun ka garut na pake umum ayena kan te terang pas naek kendaraan umum nyebar kanu sanes dinu sanes ka sebar hih te malikir jelema teh barelegug
joy,nembe dihaturkeun nuhun ka teteh anu diangir wargi twitter tiasa babarakatakan sasarengan nuhun teteh
anger,ppriheun awewe mah montong ngaroko atuh aranjing gila nempona jiga ublag
joy,alhamdulillah si om sehat etapi kalahkah seuri pas dibilang pd kangen di twitter
joy,berkah buka puasa ku hatur nuhun gusti allah lama ngga puasa terasa nikmat mashaa allah
fear,mialloh hudang langsung urg ngadegdeg euy serem psan baruda urg mah yaalloh gar urg mimpi buruk 2poe berturutturut 
joy,ka imah paling nikmat teh lamun saharian geus cape balik mandi gogoleran sabari jendela dibukakeun duuh nuhun gusti
fear,gilalah lagi sakit gini ditinggal drmh sendiri asa keueung
joy,subhanallah meuni nikmat masak nasi merah goreng asin sepat gurilem pedas plus nu juarana mah semur jengky kiriman tatanggi alhamdulillah 
anger,ya allah gusti teun urang aya nu ngadangdut make spiker jg mik wayah kie meni hayang neunggeul
joy,sekarang baru ngerti kenapa tadi siang bilang amanlah masih deket ke jkt nuhun teteh nuhun kang emil nuhun jabar meuni bungah terharuuu
joy,atoh aa jadi juara dunia teh abdi mah atoh kuatka bangga ka aa
joy,keur geulis pinter dina nguruskeun pkerjaan rumah tangga katambah getol dina ibadah na asa na teh bagja boga pamajikan
joy,maraneh ngeunah seuri weh pan kami tugasna menghibur followers nu rarungsing
sadness,alika ge nalangsa sigana komo lamun naon wae nu pernah dilakonan jeng anhar heg kajadian deui jeung salakina eta bakal kasiksa kacida sabenernya mun dibayangkeun mah anggeus ayeuna mah sok weh sing salabar heg mun bobogohan teh cing bari usaha bisa nikahna jeng nu eta
joy,tadi duhh gusti teu kuat aink seuseurian ti keur wkwk
anger,anying jangar teu boga duit pisan lieur hayang mabok meuli ah
fear,rek barang beli mikir jero kieu sieun manjang si corona goblog
sadness,nyeredet hate ngucur cai soca teu karaos pas maca tuitna bener2 pas ngena pisan kana hate yu urang sunda follow
fear,ni order ojol ke daerah zona merah berapakali order minta dicancel mulu allohu sieun sih emang khusus daerah ini tuh
anger,punten pisan anjing babangus dijagi da sia teh lain jelema nu pang leresna 
fear,ibu asa hariwang denger kalian gitu te
fear,asa sarieun kieu dunia yg penuh sekat 
anger,pulang atuh teh ai kamu nanaonan cicing kuatka 3 jam sok uih nya teh enke jalmi na urg kadek weh aral kieu aing mah gusti kuatka teu ngahargaan
joy,kamari mhn kang jumat aya broadcast wa ti kec jumatan di tiadakan di kec abdi kamari pengurus masjid rapat ngabahas jumatan dinten ieu koordinasi sareng pihak terkait alhamdulillah dinten ieu tiasa jumatan deui diterapkeun oge standar pencegahan
anger,pku kehed sia anying teu daek cicing pisan sia anying ceuk aing diuk didinya maneh siawwteh diuk didinya maneh kadieu ulah ganggu aing ai sia teh oooh si jelema apa monyet sih aing bingung rariweh pisan palalur da aing da gelut jeung aingggg
fear,poe ayeuna asa keeng kieu euy 
fear,sok asa hariwang tehh lamun jaman ningali budak kiwari anu aga egeu arap ap eureup eup nalika nyarios ku basa sunda cobi lamun dibiasakeun
fear,sanes indigo ieu mah nya tapi keueung sieun tiap wayah kieu selama 2 minggu kapengker 
sadness,ker urang sukabumi moga di pasihan kasaban cocobi ti allah interpeksi diri urang bae ayenamah aya naon allah masih cocoba ka urang sadaya abdi di tanggerang turut perihatin sing sabaar nya
sadness,naha asa ngarasa sedih ningali persib maen home sepi pemain cadangan gegara di dzalimi ku federasi sok sib buktikeun di lapangan yakin bisa meunang aamiin
joy,balik ngebut da hayang ngompol di jalak keneh eweh cai pisan manya kudu ngalaman make akua ath wow piraku makasih mantan kamu terbaik membuat aku babarakatakan di jalan karna kalakuan umak
anger,woy anjir anak dajal jahat banget blm aja aing baledog emang dia seganteng apa sih bangsat balaga
anger,ai bbm aktif terus bc bc test aktif teh biar apa sih gengs beunget sia tah anyeng aktif keun mah lah pusing
fear,di rumah hujan gede cuma berduaan sama mikha meuni keeung kieu atuhlahhhh
anger,piraku salaki aing kudu ngdp spermana tiheula saacan nikah ih ajig ni aral pisan ka eta sungut ni gblg 
anger,lamun deuk ngruskeun hirup aing ulah kagok sakalian atuh biayaan aing bere pasilitas ulah ngan saukur ngahuntu hungkul goblog 
sadness,ngajerit hate ge ai hrp anger wae kieu mah btr mah moal apal jng moal bsa ngarasakeun
anger,lah wkwk sia teh saha anjing pisan antil tumorow antil tumorow babi
sadness,ketika aya nu jadi pengukuhan teh asa kumaha karunya ka perjuangan na pas pelatihan nu bebeakan di hantem tiditu tidieu tengah peuting
fear,lain wani urang mah sieun di sebut so jago
fear,ieu aing asa hariwang asa teu adil anying lengitken pangarumasaan ieu gusti 
sadness,yaa allah mo ramadhan ni hempaskan covid19 dr bumi ini lamun romadon masih keneh dirumahaja we atuh euy bukber dan berburu tajil teh ni sok saredih ih
sadness,subhanalloh nya asa saredih ningali foto2 dulu barageur keneh 
fear,di bandung asa hariwang nempo alam dunya kiwari geus hujan deui sebagian wilayah nju ka banjiran deuih
joy,min seueur tokoh sareung pupuhu anu ahli di tiap daerah kana bahasa deungeun cobi di sumpingan sok atoh jeung someah kolot baheula mah meun nyalurkeun elmu ka budak ngora
anger,si uni ari nyablak inget ka paeh maneh uni yeuh dengekeun ku jejewir tah sa goreng2 pak jokowi eta teh president nu kudu di hormati jiga sia geulis oge percuma ari sungut jiga bukrem mah sia teh dsr eling maneh uyahan pisan jadi jelema teh sia
fear,wani urang mah mun nga wa kitu sieun di ayun ku om
sadness,asa sararedih kieu taun bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak deui sareng romdon payun
joy,ngomong2 ppu na karak ayeuna ageung skor na ih meuni bungah
anger,pra kirana brudak eta ngalunjak mah uang galey ku aing era wawuh
anger,apa gunanya sih d twet ngaploud foto bokep eweh gawe si aranjing hadeuhhh geura arinsaf sateh 
joy,si kamari pujaan hati membawa kejutan nga sms gitu meuni bungah hate teh
anger,lamun sakirana butuh tong sok nyapirakeun goblog rudet pisan
fear,bnr u asa keueung s rt biasa tidur bareng adek skrng balik kosan asa keueung kmu jg tidur ama nadya tiq 
sadness,yaa allah mo ramadhan ni hempaskan covid19 dr bumi ini lamun romadon masih dirumahaja moal we atuh euy bukber dan berburu tajil teh ni sok saredih ih
sadness,bari ngusapan tonggong si mamski teh teuing kunaon rarasaan teh nyaman pisan ai geus diusapan ku si mamski teh nu asalna biasa wae jadi sok saredih aing ka kamar loba pisan kenangan di kamar eta foto foto alika puisi puisi aing keur alika teu kuat aing ceurik deui di kamar
sadness,teu wasa ninggal berita ninggal twiter ninggal ru all about banjir mugia dipasihan kasabaran sareng katabahan kanggo sadayana 
anger,persib bandung tuan rumah sateh koplok ganti kabeh pemain karolot manajemen goblog saha bae pelatihna oge ripuh dibere pemain nu kawas kiyeu mah 
anger,masih ngantosan ti priok kang jadi teu eta teh si koplok teh boa ngahuntu 
sadness,repeh sanajan ripuh kudu bisa ngabelengeh sanajan hate hayang leweh hirup kadang bisa di tebak jalan cerita na
sadness,urang mah watir euy ningali rakyat palestina kr sarusah
anger,pelatih geus wani manajemen ngejedog keneh laina di dukung apa kummaha asa meningan si gw meski goblog tapi maneh na bebeakan ngabela tim jeung supporter na didieu mah kalem weh ngudud di caffe bari cing calengir bagong
joy,dupi abdi kenging ngabarakatak punten sanes ngaledek tp da aa teh meuni menggemaskan lucuhhh
anger,baheula sia teu boga hate sugan sia ngomong naon wae ker kehed beunget sia anjng emang paeh weh sia
joy,ningali senyum maneh urang mah tos bungah komo deui lamun eta senyum ka urang
fear,anu kacirina sok senang senang bareng hreupeun urang di omongkeun tukangeun mah komo deui urang mereunan nya asa sarieun kieu
anger,tangkurak sia ajig loba babangus cungurrr 
anger,anjing kirakira mantuan mah ngomong tatadi atuh setan wayah kieu karek males eweuh kuotaan galey ku aing gera anjing teh
joy,ge cenah poe mamak urang mangmelikeun bunda kebab jeung ngagofood double cheese burger mcd ge si bunda kuatka bungah pisan padahal ngan saukur makanan kamari
fear,ajig doa na ni serem kieu kamari serem ti budak dejek nu babaledogan
sadness,nonton impian di trans tv subhanallah cai soca teu ka tahan 
sadness,teu kiat muragken cai soca nyuhunken ampun ti sdya dosa
joy,bulan bentang kacida endah na mere ka bungah liwat caangna duh dunya kacida tengtrem na 
anger,lokdong impoh pagujud imah kelelep kabeh acak acakan atau gebotan biang panyakitna podaran agen penyalur dan pengecer kikikan di tengah leuweungna 
fear,anjis sarieun tatadi ningali aa gangster ngomong mah aya wae samurai na
sadness,henteu kang ieu we nuju sararedih asa cuang cieung jauh panineungan
fear,ka leuweung peuting tadi kuring ngimpi ngeunaan aki kuring tapi waktosna ta pikasieuneun urang angkat saurna urang ampir nyampe ka tujuan pas nyampe kuring ngajerit jeung ceurik
joy,ti isuk resep macaan reply duh pikaserieun hahaha adu bacot basa sunda x brazil
sadness,cibodas nya maribaya bukan dupi anu terang alamat lengkapna punteun kintun dugi nyurucud cai soca teu ereun perjuangan budak leutik
sadness,naha sarua pisaannnn gustii sok saredih
joy,makasih mantan kamu terbaik membuat aku babarakatakan di jalan karna kalakuan umak
