Emotion,Text
anger,tong ngabangus dina fb bisi didagor ku aing samaruk aing sieun ku anu leuwih gede ti aing
sadness,sok sararedih ah menangis bari mirun seneu
sadness,sok saredih amel mangat para pejuang
joy,mani asa ku nikmat kieu gogolehean bari ngupingkeun lagu papatong koneng versi koplo 
joy,hatur nuhun gusti dinten iyeu abdi dipasihan kabungah alhamdulillah cag ach
fear,mah hayang ngadongeng jurig tapi bakating ku serem eta dongeng kami nu ek nyaritakeun na ge jadi sieun muringkak teu jadi weh
sadness,sok ngajerit hate aingmah ningali berita teh indonesia oh indonesia ancur negaraku
joy,ngakak pisan anjing ieu garoblog wkwkwk udah paling seneng liat tebby sama tian papoyok poyok
sadness,duuh meni nyeredet kana hate periiih pisan gustiiii
joy,di imah alhamdulillah sabenerna diluar dugaan edukasi tentang wabah covid 19 ternyata geus nepi ka pelosok matak teu aneh di masyarakat urang loba nu geus kabangun kasadaran na nerapkeun pola hirup sehat jeung mariilih cicing jadi lain pedah kasieunan sih
anger,asli perih pisan eta pernah nyobaan make ieu waktu tigesruk kuatka siga nu lengit hela nyawa terus balik deui
fear,haduhhh asa keueung kieu lila teuing di cai teh ayeuna mah euy asa muringkak murinding bulu taeun ieu teh heuheuheu
joy,sumpah atoh pisan kaluar imah
joy,waduh urang sunda pami kempel balagonjakan wae ya allah alhamdulillah tiasa seuri mugia janten barokah sareng nambih babarayaan aamiin 
anger,males pisan aing sama orang yang di khawatirin tapi pibangsateun anjing gabisa menghargai batur pisan tai
joy,cing atulah ieu teu kuat seuseurian ngedanguna
sadness,engke teuing har aing mah sedih ka maneh duaan awalna tapi teu nanaon sugan jodoh maneh baik tetap semangat nya ngan plis aing teh galike pisan pas si alika ngabaran ngan saukur ngomong aing hamil plis eta nyeredet pisan
anger,ruwet ruwet lah kos babangus na bacot na euweuh nu bisa di cekel
anger,ges lah aranjing ulah kalaluar imah bangsat lah meh gancang lengit si kontol korona
sadness,yaallah gera angkat yaallah musibahnya saredih pisan
joy,nuhun pisan ieu ngeunah seuri bangsat
anger,sekarang dah puasa full di rumah tapi sedih anying da gara2 si corona romadon teh sepi we ah teu kieu romadon kahayang aing mah siateh corona goblog di imah
sadness,ka alam baka ukur ngembeng cai soca wasa wakca balaka harita pisah jeung ema nu mulang
sadness,kasaha kami mah didieu jauh ka tatanga ka batur maklum gening nyai hirup handapeun gunung mah komo eta pas listrik aliran lain kedah ka landeuh meser lilin hah da meni matak cape anu sedihmah pas bade ninyuh kopi gas ns seep duh meni handeueul
sadness,komo nahan sagala kasedih jauh ti kolot tapi da mereun ieu ge demi nyumponan jalana hirup ieu pikeun bekeul abi ngalatih diri jadi pribadi mandiri mudah2an sagala peurihna ayeuna janten bagja engkena
fear,aing lamun ningali si aldi sok hayang lumpat asa ningali jurig weh sieun
fear,beban jeung tanggung jawab karasa badagna matak muriding bulu punduk ningali kalakuan mahluk ayeuna jaman
fear,punten di cisaranten kulon pareum listrikna ulah lami nya plis keueung nuju nurut anjuran pemerintah
joy,asa bagja ngangge acuk ieu di lembur batur asa teu aya nu ngangg salian ti abdi kang
anger,eh monyet ngerakeun kaum lalaki wae sia buseeeeet dah sender plis dm aing dong aing hayang nyaho bengeut tangkurak si bangsat jieun emosi wae kaum hawa nya heran kalakuan ngaleuwihan bangsat sia miskin nepi titah malikeun duit makan dieu ku aing ganti na babi teh
fear,naha nya naon maksudna ieu teh ngadon bentrok sarieun indonesia
sadness,asa sararedih kieu bade boboran teh bakal sono ka sasih romdon mugia urang sadaya tiasa pendak deui sareng romdon taun payun 
joy,nuhun ka nu nyieun euy aing ngabarakatak maca reply2na
joy,tah eta kang kitu gening hawatos na ibu na rrencangan ge teu damel kang alhamdulillah na tiasa ngajait alhamdulillah pesenan masker aya wae tadi ti abdi 600 losin nembe rengse
joy,ngabuburit yg sederhana adalah mendengein kang ibing seuseurian sorangan hate bungah angeun kacang mengantosin
joy,nuhun gusti atas rizki mu meski pengangguran aku masih bisa piknik bae sorangan wae ge da nimbel sa rantang
joy,alhamdulillah bungah kacida persib juara wilujenggggggg
sadness,uing ge baheula anggota pramuka teu kieu2 teuing jadi asa sararedih uing mah
fear,geus kolot kieu ngadenge iklan nightmare side di ardan make aplikasi android masih keueung ih
sadness,sedih kangmas aslina ku situasi kieu mah nyak ya allah abi kadang lalai jumat an mah meuni karaos ayeuna aya suara2 ti mesjid teh meuni asa saredih tiasa deui netepan ka mesjid
joy,loba gening bobotoh nu bagja ningali persib meunang najan maem butut pisan
fear,serem kieu ajig mantan ngirim video tukangeun kosan na hampir unggal sok ngadenge wae sora kieu peuting
sadness,hyng ceurik ngajerit hate th sbner nmh
fear,grgr corona gw jd males buka twitter iyasih cpt bgt dpt info baru tp atuhlah lieur aing ningalian corona corona corona wae jd sieun
fear,ningal cuaca sae kieu kiat gusti hoyong sapedahan sieun corona tapi
joy,nyeri pipi ajig seuseurian maca komena
fear,pa nasib orang pasar kumaha sy icalan bandung tos seueur nu panik sakedik oge nu nyebar hoax pasar bade ditutup sementara paruguh kieu bade icalan sieun ku covid 19 icalan asa piraku kitu pa di pasar induk caringin
sadness,saleresna alim patebih deui teh mung ka gusti urang tiasa sumerah kieu nasibna ukur cimata
fear,engke insidious1 aja udah bikin muringkak komo insidious2 bakal muringak muringkak insidious3 jadi muringkak muringkak muringkak
anger,tong ngabangus dina fb bisi didagor ku aing samaruk aing sieun meureun ku anu leuwih gede ti aing 
sadness,shock reuwas nyeri hate dadas kaget soak ah ythn sgla karasa meuni gini2 kisah cinta
joy,meuni bahagia pisan euy bisa tidur siang ya allah nikmat banget
fear,macaan replyan jeung twit bayavvak eta asa hariwang bahh asa mni bebas eta komo deui abi kagungan murangkalih istri hariwang duhh
joy,udud ngeunah ya allah
joy,nikmat pisan sareung raos nya teteh laukna tutut tur keong imut waktos aralit kapungkur 
joy,alhamdulillah meuni nikmat th karasana ai udud tos mam th adeuuhh syukuran ya allah
anger,ceuk aing oge tong sok balaga jd jalma mah ari kieu mah mewek siah kehed
anger,ijid anjing ih ka si kolo toure si jordon ibe pemaen goblog hungkul masih we di paenkeun firminho geus alus2 maen tukangna garoblog 
anger,bcd sia kehed sini maneh gelud jeung aing si gblk sia wani kan ka aing sia ngaca sia teh beunget sia jiga kuyang sia hayo sia
fear,iye abi batuk dan demam asa sarieun kieu uy
joy,tah eta seer bersyukur anu penting hahahaha tos ah mening heurey enak nich pagi pagi udh babarakatakan
fear,kasubang naek beca hariwang nempo sieta
fear,ieun kieu mau perpanjang sim tp keaadan lg mencekam
sadness,lembur kuring taya duana ngoceak manah asa kacida sonona 
fear,meni pikasieuneun kitu nya kinten2 sabaraha tah ibakna minggu
joy,asli aku seuseurian wae liat itu aku ge rek miluan challenge eta meh org yg anti makin keseel 
joy,ngeunah seuri macaan nu parasea beda basa 
joy,nembe gugah kulem langsung cikopidud alah meni nikmat siah boy
sadness,meni saredih kieu ihhh
sadness,oh jadi gini kelakuan urang bebelaan ngadekem dikosan nahan balik ti jakarta ka tasik ngarah jadi carrier tapi kalakuan maraneh kitu solider urang balik maenya maneh balik karunya kolot di lembur rentan virus atuh gais cape lah ngomong jeung nu paduli
anger,soganteng pisan bangsat
sadness,tin jujur urg nyurucud cai panon ningali video na pas kalimat lailahailallah dipake jang maehan jalma sedih ya allah gs saparah kieu kitu akhlak jlma zmn ayn bajaning brudak bolon knh
sadness,mang euleuh punten ah tong nga upload photo korban na atuh meni asa teu wasa ninggal na ge 
fear,hare hare duh gusti kumaha atuh iyeu teh asa melang
fear,ieu aing asa hariwang asa adil anying lengitken pangarumasaan ieu gusti
sadness,mung ukur ka gusti sim abdi sumerah sareng mung ka gusti abdi pasrah
fear,di jln mblnya tadi ngerem sendiri ivaaaa serem deh ngadegdeg
anger,ngajedog sia teh di imah lain ngajakan anak maneh arulin ka laut atawa sia sieun sih kajeun tapi ngarugikeun batur kehed anak aing di gugu eh anak sia kalah diabur ka mol
fear,ngeri kitu om mudah2 an diurang mah teu nepi kitu 
joy,urang bagja boga babaturan siga ddnya jd tong menta leuwihnya
joy,savage anjir si emang that sanajan urang kota ngabubur duit mah ari eweuh beulieun meuli naon moal ngeunah duit nu dilebokna meni ngeunah seuri aslina geh
fear,aslinya serem uy niat niis ningali nu aneh mampret ah
sadness,nyalindung kanu jadi indung nyarita kanu jadi bapa aya tempat nu paling nyaman iwal ti lahunan kolot sorangan nyurucud cai panon nalika dina lahunan abdi sumujud bapa sareng mamah
anger,dasar si waduk teh ngotoran lembur batur ku aing buburak siah
joy,ge cenah poe mamak urang mangmelikeun bunda kebab jeung ngagofood double cheese burger mcd ge si bunda kuatka bungah pisan padahal ngan saukur makanan kamari
sadness,nyarita tapi bingung kudu nyarita kasaha ngeluh tapi era ku jelema nu leuwih ripuh pasrah tapi sieun disangka jalmi anu lemah
sadness,sudahi perih ini abi mah om sok hayang leweh
fear,generasi suram ieu mah ah sarieun pisan
sadness,titi mangsa tina rumasa kedal hate pangjajap rasa kedal ati nyuuh ka gusti sjud raga ka nu kwasa dunya caang lir ibarat berang rasa hariwang moal kasorang waruga taya nu boga tulang iga taya pangawasa iwal ti gusti nu maha suci simkuring sumerah diri
sadness,gusti pasihan kasehatan nu ajeg ka istri nu dipikanyaah ku abdi nie asa teu wasa ninggal na ge udur deui
sadness,najan motor urang boyot ge watir ningali si bapa ngadorong motor da mun eta urang ge kudu ngadorong ka palasari ciater mah mengok lur ti jabong
joy,di tempat gawe teu kuat nyeuri kulit beuteung babarakatakan mana keneh aing
sadness,ka batur kasaha kami mah didieu jauh pisan ka tatanga maklum gening nyai hirup handapeun gunung mah komo eta pas listrik aliran lain kedah ka landeuh meser lilin hah da meni matak cape anu sedihmah pas bade ninyuh kopi gas ns seep duh meni handeueul
joy,bagja bungah kacida mun boga pasangan nu bisa ngabungahkeun kana hate nyumangetan kana hirup jeung ngarti kana kaayaan nu keur d lakonan 
anger,teu loba omong da puguh ngararasakeun panas lieur jng awak paregel oge tos puhrip di ubaran ku istigfar weh bari diuk alhamdulillah ngantri ti jam 8 di panggil pas pemeriksaan jam 10 langkung anu cageur wae aral nungguan 2 jam mah komo aing tp teu nanaon ngala supaya weh 
joy,hujannya wayah gini nuhun gusti nuhun kang emil 
joy,alahbatan sagala boga bagja boga budak rsepna kacida
anger,lamun sakirana butuh tong sok nyapirakeun goblog rudet pisan
anger,atuh anying aku teh gak mau marah marah sama yg bandel kumaha sia weh cau maruk korona teh dianggap panyakit biasa wae kumaha mun allah ambek gede terus ngajieun panyakit bisul dina jantung siah 
anger,ngajak gelut ih si bagong
fear,meuni keeung ih kamar paling pojok lantai 2 ngidupin tv volumenya digedein risih sendiri jangan sampe aja kejadia beberapa tahun lalu keulang 
sadness,saredih kieu eum maju k bulan puasa tapi pabaliut jg wabah ya alloh mugi sing teras rengse ieu wabah tos hoyong kempel sareng sanak sodara mugi disehatkan sadayana aamin
joy,asa bagja ngangge acuk ieu batur asa teu aya nu ngangg deui salian ti abdi kang di lembur
anger,kumah pernahnya naik angkot dari cihampelas trs turun di baso bujangan kan 2rb aja ya manalagi aku pake seragam mah osok murah tpi akuteh ngasih 5rb da lagi bageur eh si mamang na kalah ngomong belegug budak teh kalah mere loba anjing pisan euy geus dibere teh
anger,onlen onlen tai ledig lah maksakeun pisan rariweh jadina teh bagong epektip blog ah lieur nyao lieur
anger,tangkurak sia teu boga cecedo 
anger,ijid anjing ka lalaki ciga sia so anjing lalaki teh 
sadness,hate anu tadi na bagja ayeuna jadi peurih kacida teu walakaya ku luka ti sia 
fear,duuh uy asa hariwang kieu nyuak yuk ah gerakeun ieumah asli
fear,aih ath da sieun pi lmun ngadangukeun neigmare mah sieun aya disisieun
fear,muringkak bulu aing dang sia mah ah 
fear,pengen renang tapi apalah daya kasus corona membuat sarieun 
joy,alhamdulillah aya weh rezeki mah hatur nuhun gusti allah
sadness,sakapeung mah sok hayang ngagabrung nangkeup indung tapi inget indung
fear,baru aja update tentang corona bener aja kan tuh di depok 2 orang udah positif sieun
anger,aslina maruk na beragama teu make akal kitu garelo jelema teh wa lieur bieu urg nempo aya jenazah corona dikurebkeun warga2 pada nempoan ngarumpul coba mun kieu wae man indonesia jd pang rangsakna ku corona
anger,justru sia kehed nu kampungan mah hirup loba ngareundahkeun batur boa sia jauh lebih rendah
sadness,naha asa ngarasa sedih ningali persib maen home sepi pemain cadangan deui gegara di dzalimi ku federasi sok sib buktikeun di lapangan yakin bisa meunang aamiin
anger,sumpah eta bagong meuni pabelah gunung pisan kunaon anying pinggiran bogor apa kumaha
sadness,abdi ngangkeun kana dosa abdi mugi gusti ngahapunteun ka abdi margi aya anu tiasa ngahaputeun kana dosa abdi kajabi gusti
sadness,nyeri hate pisan kabeh nyudutkeun persib kabeh ngahina bobotoh ya allah kieu geningan rasana nyeri hate the padahal persib keur aya di puncak klasemen
fear,asup angin kieu mh sieun bawaana ge ti tadi mikirna ka corona kieu ajg
sadness,iyah pasrah we abi ka dae mah sok tiasa kkumaha
sadness,meni asa ku runtuh hate ngawelehkeun hate aa sim kuring rumaos lepat sim kuring rumaos kasakit ningali aa saredih ninggalna
fear,muringkak bulu punuk menonton ruqyah the exorcism
fear,bueuk mah sorana ituloh d weuk weuk kan mun ker didapur teh langsung lumpat ngadenge sora etateh
fear,asa keueung hirup di zaman sontoloyo
sadness,t t la gening kar k ku sakieu alloh nurunkeun sarupaning kuman nu teu ka deuleu manusa geus teu walakaya mangka lebah mana atuh nu r k disombongkeun ku anjeun h manusa allohu akbar mung ka mantena abdi nyalindung tur nyuhun pitulung 
joy,mun aya nu nanya mah ceritana oge sambil seuseurian tuda lucu weh kitu meni bisa ka hipnotis kos kieu nyangka pisan ayeuna
joy,bungah ningali pamaen seserian semoga di balik ini semua akhir cerita kita merai apa yg kita harapkan selalu semangat cintaku
fear,ayeuna pas intro oke fine masih kuat walaupun agak takut pas intro beres jol lagu abditeh bangsul auto muringkak eta mah te kuat sieun tp masih penasaran tp da sieun
fear,sapoe ayeuna berita duka ting galaletuk nu maot kareueung
sadness,basa kr elehan musim kamari t matak jadi haneueul da uyuhan atuh maena ge loba di licikan bari di usir ti pulau jawa 
anger,teuing jelema teh lieur kieu wa gara2 persekutuan corona teuing isuk pageto lamun manehna keneh aya obroleun tsunami2 deui urg gedig weh tuman
anger,saria teh cicing atuh diimah goblog keur pandemi kieu
sadness,ni karunya eta si neng sing sabar neng da moal lecet saukur ngantosan dugi ka sasih boboran
anger,sok hayang ninggang na ka aing da nu kieu kerewes ku aing bengeutna leyek kanjutna anjg rudet aing ningalina ninggangna teh ka awewe nu teu berdaya wae s anjg teh
sadness,mah mamah kudu kuat mamah kudu sembuh pokokna mah mega yakin mamah karunya pan ka mega jeng ka mimiy hayu mamah gugah arurang butuh mamah
anger,sok hayang neungeul wasit nu gblg 
sadness,kajeun keneh ripuh nyapuan puntung a tipada sepi kieu
joy,mung ngadangukeun lagu2 sunda teh ieu hate meuni kumaha kitu sorr sorr duuh bingah kitu
sadness,pasrah waelah da tos teu tiasa di kukumahakeun 
joy,alhamdulilah bingah ninggal kang themfuck jeruji anu ayeuna hijrah smoga ttep istiqomah kang
sadness,subhanalloh deudeuh teuing bandung mah sanes heurin ku ayeuna tangtung tapi rata ku cai
fear,hujana meuni gede tur palaur ku petir mudah2an citarum teu luber
joy,abdi ngaraos bingah ningal iket sunda tos mendunia deui hehe mugi sadaya budaya sunda g tiasa ngiring mendunia pa 
anger,geus edan kitu ku aing mah lain di tonjok dipodaran sakalian
joy,ngupingkeun lagu karedok leunca serasa nuju tuang sareng karedok leunca nikmat kakupingna
anger,aingmah napsu euyyy ka jelema belet salah grup batur geus update dan sharing langkah menghadapi pandemic iyeu angger weh pembahasan teh fans 01 vs fans 02 hayang neunggeul mun deukeut mah sia belegug
anger,nya ngan ku sombongna eta ey ijid pinafsueun wae
anger,bangsat maneh tube nyaho te
anger,ampe ukk online gimana anying atuh lah corona go away sia teh ngahesekeun jelema pisan
joy,alhamdulillah di masjid jami cibabat cimahi tiasa jumatan setelah berkeliling yg lain pd tutup waas kang
anger,bosen hirup jigana mh loba gaya pisan jeung teu di helm teu boga pikiran jiga bangsat nu di udag wae mun cilaka mh nu hariwang kolotna ngabiayaan rek kamana atuh boss cik atuh mikir da lain budak
fear,asa beurang muriding padahal
fear,pmks harus ditertibkan meresahkan ini mah tiba2 nusuk jarum dr belakng asa sarieun kieu
joy,mani bungah ngupingkeun barudak nu keur tasrifan alhamdulillah sing harasil bageur nu dipimaksadna aamiiin 
fear,sanes indigo ieu mah nya tapi keueung sieun tiap wayah kieu selama 2 minggu kapengker 
